"","temp","wd","ws","atmos_pres","dew_point","rh","ceil_hgt","visibility","aa1_1","aa1_2","aa1_3","aa1_4","year","month","day","timestamp"
"2640",12.2,160,3.6,1016.3,12.2,100,61,402,1,0.3,"9","5",2019,4,20,"23:00"
"2641",13.3,180,3.6,1016.2,13.3,100,61,402,1,0.2,"3","1",2019,4,21,"00:00"
"2642",13.3,190,2.6,1015.8,13.3,100,61,402,1,0,"9","5",2019,4,21,"01:00"
"2643",12.2,170,3.6,1015.4,12.2,100,61,402,1,0,"9","5",2019,4,21,"02:00"
"2644",12.2,160,4.1,1016.1,12.2,100,61,805,1,0,"2","1",2019,4,21,"03:00"
"2645",11.7,160,3.6,1015.4,11.7,100,61,1609,1,0,"2","1",2019,4,21,"04:00"
"2646",12.2,160,4.6,1015.5,12.2,100,61,805,1,0.2,"3","1",2019,4,21,"05:00"
"2647",12.8,180,4.1,1015.7,12.8,100,61,2012,1,0.2,"3","1",2019,4,21,"06:00"
"2648",12.2,170,3.6,1016,12.2,100,61,402,1,0,"2","1",2019,4,21,"07:00"
"2649",11.7,170,4.1,1016.8,11.7,100,61,402,1,0,"9","5",2019,4,21,"08:00"
"2650",11.7,160,3.6,1017,11.7,100,61,0,1,0,"9","5",2019,4,21,"09:00"
"2651",11.7,190,3.1,1018,11.7,100,61,805,1,0,"2","1",2019,4,21,"10:00"
"2652",12.2,150,2.1,1018.3,12.2,100,61,402,1,0,"2","1",2019,4,21,"11:00"
"2653",12.8,160,2.1,1018.7,12.8,100,152,6437,1,0.2,"3","1",2019,4,21,"12:00"
"2654",13.3,160,4.1,1017.3,13.3,96.2,91,11265,1,0.2,"3","1",2019,4,21,"13:00"
"2655",15,200,3.1,1017.5,14.4,96.2,244,16093,1,0,"9","5",2019,4,21,"14:00"
"2656",15.6,190,2.1,1017.8,13.9,87.9,366,16093,1,0,"2","1",2019,4,21,"15:00"
"2657",13.9,160,0,1017.5,13.3,96.2,122,12875,1,0.2,"3","1",2019,4,21,"16:00"
"2658",13.3,170,2.1,1017.2,13.3,96.2,91,12875,1,0,"2","5",2019,4,21,"17:00"
"2659",12.8,170,2.1,1017.7,12.8,96.8,91,2012,1,0,"9","5",2019,4,21,"18:00"
"2660",12.8,140,0,1018.3,12.8,100,61,402,1,0,"9","5",2019,4,21,"19:00"
"2661",12.2,160,2.1,1018.5,12.2,100,61,402,1,0,"9","5",2019,4,21,"20:00"
"2662",11.7,170,2.1,1019.7,11.7,100,61,402,1,0,"9","5",2019,4,21,"21:00"
"2663",11.1,180,1.5,1020,11.1,100,61,402,1,0,"9","5",2019,4,21,"22:00"
"2664",10.6,999,0,1020.6,10.6,100,61,402,1,0,"9","5",2019,4,21,"23:00"
"2665",10,120,1.5,1020.7,10,100,61,402,1,0,"9","5",2019,4,22,"00:00"
"2666",10,999,0,1020.4,10,100,61,402,1,0,"9","5",2019,4,22,"01:00"
"2667",10,160,1.5,1020.3,10,100,61,402,1,0,"9","5",2019,4,22,"02:00"
"2668",9.4,160,1.5,1020.3,9.4,100,61,402,1,0,"9","5",2019,4,22,"03:00"
"2669",9.4,100,1.5,1020.7,9.4,100,61,402,1,0,"9","5",2019,4,22,"04:00"
"2670",9.4,350,2.1,1020.1,9.4,100,61,402,1,0,"9","5",2019,4,22,"05:00"
"2671",9.4,999,0,1020.8,9.4,100,61,402,1,0,"9","5",2019,4,22,"06:00"
"2672",9.4,999,0,1021.3,9.4,100,91,0,1,0,"9","5",2019,4,22,"07:00"
"2673",10.6,40,3.1,1021.4,10.6,100,61,402,1,0,"9","5",2019,4,22,"08:00"
"2674",11,30,2.6,1021.8,11,100,61,1207,1,0,"9","5",2019,4,22,"09:00"
"2675",11.7,10,4.1,1021.8,11.7,96.8,152,16093,1,0,"9","5",2019,4,22,"10:00"
"2676",13.3,20,4.1,1021.9,11.7,86.6,274,16093,1,0,"9","5",2019,4,22,"11:00"
"2677",13.3,20,5.7,1021.8,11.7,86.6,244,16093,1,0,"9","5",2019,4,22,"12:00"
"2678",14.4,40,5.1,1021.3,11.1,80.6,274,16093,1,0,"9","5",2019,4,22,"13:00"
"2679",15.6,60,6.7,1020.7,11.7,77.6,671,16093,1,0,"9","5",2019,4,22,"14:00"
"2680",16.7,50,6.2,1020.3,11.7,72.3,549,16093,1,0,"9","5",2019,4,22,"15:00"
"2681",16.7,40,6.2,1019.7,11.1,69.5,640,16093,1,0,"9","5",2019,4,22,"16:00"
"2682",15.6,40,6.2,1020,11.7,72.3,792,14484,1,0,"2","1",2019,4,22,"17:00"
"2683",15,30,6.2,1018.7,11.1,77.5,2134,16093,1,0,"2","5",2019,4,22,"18:00"
"2684",14.4,40,4.1,1019.1,10.6,77.5,823,16093,1,0,"2","5",2019,4,22,"19:00"
"2685",13.9,50,5.7,1018.9,10.6,80.5,671,16093,1,0,"2","5",2019,4,22,"20:00"
"2686",13.9,40,4.6,1019.2,10,77.3,579,16093,1,0,"2","5",2019,4,22,"21:00"
"2687",11.7,360,5.1,1019,10.6,93,549,9656,1,0.8,"9","5",2019,4,22,"22:00"
"2688",10.6,10,7.2,1018.3,8.9,89.2,671,6437,1,1.5,"9","5",2019,4,22,"23:00"
"2689",9.4,10,6.2,1018.1,8.9,92.9,213,4023,1,0.5,"3","1",2019,4,23,"00:00"
"2690",9,10,6.2,1017.8,8.9,96.7,152,2816,1,0.7,"3","1",2019,4,23,"01:00"
"2691",9.4,10,7.7,1016.9,8.9,96.7,183,14484,1,0.8,"9","5",2019,4,23,"02:00"
"2692",9.4,20,5.7,1016.4,8.9,96.7,213,16093,1,0,"2","5",2019,4,23,"03:00"
"2693",8,10,6.7,1015.9,7.2,92.8,274,16093,1,0,"9","5",2019,4,23,"04:00"
"2694",7.8,10,5.7,1016.2,7.2,96,183,4023,1,0,"9","5",2019,4,23,"05:00"
"2695",7,20,6.2,1016.2,6.7,96.6,152,3219,1,0,"2","1",2019,4,23,"06:00"
"2696",7.2,20,5.7,1016.3,6.7,96.6,183,8047,1,0,"2","5",2019,4,23,"07:00"
"2697",6.7,20,8.2,1016.5,6.1,96,183,16093,1,0,"9","5",2019,4,23,"08:00"
"2698",5.6,20,6.2,1016.5,4.4,92,213,16093,1,0,"2","1",2019,4,23,"09:00"
"2699",5.6,10,4.6,1016.6,4.4,92,244,11265,1,0,"2","5",2019,4,23,"10:00"
"2700",5,20,5.7,1016.4,4.4,95.9,183,3219,1,0,"9","5",2019,4,23,"11:00"
"2701",5.6,10,5.1,1015.5,4.4,92,213,16093,1,0,"2","5",2019,4,23,"12:00"
"2702",5,10,6.2,1015.2,3.9,92.6,274,16093,1,0,"2","1",2019,4,23,"13:00"
"2703",5,10,7.2,1015.1,3.9,92.6,274,16093,1,0,"2","5",2019,4,23,"14:00"
"2704",5,350,6.2,1014.6,3.9,92.6,213,12875,1,0,"2","5",2019,4,23,"15:00"
"2705",5.6,10,4.1,1013.9,3.9,88.8,274,16093,1,0,"9","5",2019,4,23,"16:00"
"2706",6.1,20,5.7,1013,3.9,85.8,335,16093,1,0,"9","5",2019,4,23,"17:00"
"2707",6.1,10,4.6,1012.9,3.9,85.8,366,16093,1,0,"9","5",2019,4,23,"18:00"
"2708",6.1,20,3.6,1012.6,3.9,85.8,366,16093,1,0,"9","5",2019,4,23,"19:00"
"2709",6.1,10,4.1,1012.7,3.9,85.8,366,16093,1,0,"9","5",2019,4,23,"20:00"
"2710",5.6,20,3.6,1012.3,3.9,88.8,366,16093,1,0,"9","5",2019,4,23,"21:00"
"2711",5,30,3.1,1011.8,3.9,92.6,335,16093,1,0,"9","5",2019,4,23,"22:00"
"2712",5,20,3.1,1011.3,3.3,88.8,274,16093,1,0,"9","5",2019,4,23,"23:00"
"2713",4.4,30,2.1,1011,3,86.9,213,16093,1,0,"9","5",2019,4,24,"00:00"
"2714",4.4,80,2.1,1010.3,3.3,92.6,244,16093,1,0,"9","5",2019,4,24,"01:00"
"2715",4.4,50,1.5,1009.6,3.3,92.6,274,16093,1,0,"9","5",2019,4,24,"02:00"
"2716",3.9,120,2.1,1008.9,3.3,95.9,122,2816,1,0.2,"3","1",2019,4,24,"03:00"
"2717",3.9,70,1.5,1008.1,3.3,95.9,122,8047,1,0,"2","1",2019,4,24,"04:00"
"2718",3.3,90,1.5,1007.6,3,93.2,91,4023,1,0.2,"3","1",2019,4,24,"05:00"
"2719",3.3,120,2.1,1007.5,3.3,100,122,16093,1,0.3,"9","5",2019,4,24,"06:00"
"2720",3,110,2.1,1007.4,3,100,91,1207,1,0,"9","5",2019,4,24,"07:00"
"2721",3.9,110,2.1,1007.2,3.9,100,91,1609,1,0,"9","5",2019,4,24,"08:00"
"2722",4.4,100,1.5,1006.5,4.4,100,91,4023,1,0,"9","5",2019,4,24,"09:00"
"2723",4.4,80,1.5,1006.3,4.4,95.9,122,2414,1,0,"9","5",2019,4,24,"10:00"
"2724",5,40,0,1006.4,4.4,95.9,152,3219,1,0,"9","5",2019,4,24,"11:00"
"2725",6.1,100,2.6,1005.5,5.6,96.6,183,14484,1,0,"9","5",2019,4,24,"12:00"
"2726",6.7,999,0,1006.2,5,88.9,213,16093,1,0,"9","5",2019,4,24,"13:00"
"2727",7.8,310,1.5,1005.9,5.6,86,274,16093,1,0,"9","5",2019,4,24,"14:00"
"2728",8.3,330,3.6,1006,6.1,86,305,16093,1,0,"9","5",2019,4,24,"15:00"
"2729",8.3,330,2.6,1006.3,5.6,83.1,396,16093,1,0,"9","5",2019,4,24,"16:00"
"2730",8,330,3.1,1006.9,5.6,83.1,427,16093,1,0,"9","5",2019,4,24,"17:00"
"2731",8,999,0,1007.5,5.6,83.1,1524,16093,1,0,"9","5",2019,4,24,"18:00"
"2732",7.8,360,1.5,1008.1,6.1,89,1981,16093,1,0,"9","5",2019,4,24,"19:00"
"2733",7.2,330,2.6,1008.9,5,85.9,1981,16093,1,0,"9","5",2019,4,24,"20:00"
"2734",6.7,340,2.1,1009.6,5,88.9,2286,16093,1,0,"9","5",2019,4,24,"21:00"
"2735",6.1,999,0,1009.8,5,92.7,1097,16093,1,0,"9","5",2019,4,24,"22:00"
"2736",6,999,0,1010.3,5,92.7,853,16093,1,0,"9","5",2019,4,24,"23:00"
"2737",6.1,999,0,1010.5,4.4,88.9,823,16093,1,0,"9","5",2019,4,25,"00:00"
"2738",5.6,340,2.1,1010.8,4.4,88.9,853,16093,1,0,"9","5",2019,4,25,"01:00"
"2739",5.6,330,2.1,1010.8,3.9,88.8,792,16093,1,0,"9","5",2019,4,25,"02:00"
"2740",5,340,3.1,1011.4,3.3,88.8,853,16093,1,0,"9","5",2019,4,25,"03:00"
"2741",3.3,320,2.6,1011.6,2.8,92.5,732,16093,1,0,"9","5",2019,4,25,"04:00"
"2742",2.8,320,3.1,1011.8,2.2,95.8,22000,16093,1,0,"9","5",2019,4,25,"05:00"
"2743",2.8,310,1.5,1012.4,2.2,95.8,2134,16093,1,0,"9","5",2019,4,25,"06:00"
"2744",3.3,310,0,1013.3,2.8,96.5,640,16093,1,0,"9","5",2019,4,25,"07:00"
"2745",4.4,340,2.6,1013.8,3.3,88.8,945,16093,1,0,"9","5",2019,4,25,"08:00"
"2746",7.2,360,7.2,1014.5,-0.6,57.7,1036,16093,1,0,"9","5",2019,4,25,"09:00"
"2747",8.3,330,4.1,1014.5,-0.6,53.5,22000,16093,1,0,"9","5",2019,4,25,"10:00"
"2748",8.9,30,2.6,1014.3,0,53.7,22000,16093,1,0,"9","5",2019,4,25,"11:00"
"2749",10,999,0,1013.9,1.1,53.9,1189,16093,1,0,"9","5",2019,4,25,"12:00"
"2750",11.1,320,3.6,1013.8,1.7,52.3,1189,16093,1,0,"9","5",2019,4,25,"13:00"
"2751",11.1,999,1.5,1013.9,1.7,52.3,1311,16093,1,0,"9","5",2019,4,25,"14:00"
"2752",12.2,300,4.1,1013.8,2.2,50.4,1463,16093,1,0,"9","5",2019,4,25,"15:00"
"2753",12.2,999,1.5,1013.4,2.8,52.6,1402,16093,1,0,"9","5",2019,4,25,"16:00"
"2754",13.3,999,1.5,1013.3,2.8,49,1341,16093,1,0,"9","5",2019,4,25,"17:00"
"2755",13.9,999,999,1013.3,2.8,47.1,22000,16093,1,0,"9","5",2019,4,25,"18:00"
"2756",11.7,190,3.6,1013.8,5,63.5,1524,16093,1,0,"9","5",2019,4,25,"19:00"
"2757",9.4,170,2.6,1015,3.9,68.5,22000,16093,1,0,"9","5",2019,4,25,"20:00"
"2758",7.8,160,2.6,1015.7,3.9,76.4,22000,16093,1,0,"9","5",2019,4,25,"21:00"
"2759",6.1,200,1.5,1016.6,3.3,82.2,22000,16093,1,0,"9","5",2019,4,25,"22:00"
"2760",5,150,2.1,1015.8,3.3,88.8,22000,16093,1,0,"9","5",2019,4,25,"23:00"
"2761",3.9,210,2.6,1016.4,3.3,95.9,22000,16093,1,0,"9","5",2019,4,26,"00:00"
"2762",3.9,140,1.5,1016,3.3,95.9,22000,16093,1,0,"9","5",2019,4,26,"01:00"
"2763",3.3,160,1.5,1015.8,2.8,96.5,22000,16093,1,0,"9","5",2019,4,26,"02:00"
"2764",2.2,130,1.5,1015.3,2.2,95.8,30,2012,1,0,"9","5",2019,4,26,"03:00"
"2765",2.2,140,0,1015.1,2.2,95.8,61,1207,1,0,"9","5",2019,4,26,"04:00"
"2766",2.2,140,0,1015.2,2.2,95.8,61,402,1,0,"9","5",2019,4,26,"05:00"
"2767",2.8,999,0,1015.6,2.8,100,61,402,1,0,"9","5",2019,4,26,"06:00"
"2768",3.9,999,0,1016,3.9,100,61,402,1,0,"9","5",2019,4,26,"07:00"
"2769",4,160,2.1,1016,4,100,61,1609,1,0,"9","5",2019,4,26,"08:00"
"2770",5,150,3.6,1015.5,4.4,88.9,183,16093,1,0,"9","5",2019,4,26,"09:00"
"2771",8.3,180,3.1,1015.3,4.4,76.4,2743,16093,1,0,"2","5",2019,4,26,"10:00"
"2772",8.3,170,4.6,1015,2.8,68.3,2286,16093,1,0,"9","5",2019,4,26,"11:00"
"2773",7.8,170,4.1,1014.9,3.3,73.2,1981,16093,1,0,"2","5",2019,4,26,"12:00"
"2774",7.8,160,5.7,1013.6,3.3,73.2,1981,16093,1,0,"2","5",2019,4,26,"13:00"
"2775",6.7,150,6.2,1013.8,3.3,78.9,701,12875,1,0.3,"9","5",2019,4,26,"14:00"
"2776",6.1,120,7.2,1012.4,3.3,82.2,518,16093,1,0,"2","5",2019,4,26,"15:00"
"2777",6.1,130,5.7,1012.4,2.8,79.4,518,16093,1,0,"9","5",2019,4,26,"16:00"
"2778",5.6,100,3.6,1011.3,2.8,82.2,427,16093,1,0,"9","5",2019,4,26,"17:00"
"2779",5,90,6.7,1009.4,2.2,82.1,549,16093,1,0,"2","5",2019,4,26,"18:00"
"2780",4.4,110,3.6,1009.5,2.8,89.3,427,4023,1,0.3,"3","1",2019,4,26,"19:00"
"2781",3.9,80,1.5,1009.3,2.8,92.5,366,4828,1,1.7,"3","1",2019,4,26,"20:00"
"2782",3.9,90,3.6,1008.2,2.8,92.5,305,11265,1,0,"2","5",2019,4,26,"21:00"
"2783",3.3,80,4.1,1007.2,2.8,92.5,183,3219,1,0.2,"3","1",2019,4,26,"22:00"
"2784",3.3,80,3.6,1006.4,3.3,100,152,2816,1,0.5,"3","1",2019,4,26,"23:00"
"2785",3.9,80,3.6,1004,3.3,95.9,183,16093,1,0.8,"9","5",2019,4,27,"00:00"
"2786",4.4,50,3.1,1002.3,3.9,96.6,213,4023,1,2,"3","1",2019,4,27,"01:00"
"2787",3.9,60,4.1,1000.2,3.9,96.6,91,3219,1,0,"2","1",2019,4,27,"02:00"
"2788",4.4,50,3.6,997.8,3.9,96.6,91,3219,1,0.2,"3","1",2019,4,27,"03:00"
"2789",5,30,3.6,995.3,5,100,91,3219,1,1,"3","1",2019,4,27,"04:00"
"2790",6.1,50,4.6,993.5,6.1,100,91,4828,1,1.3,"9","5",2019,4,27,"05:00"
"2791",7.2,50,1.5,990.4,7.2,100,61,2414,1,1.7,"3","1",2019,4,27,"06:00"
"2792",11.1,160,3.6,989.8,11.1,96.1,91,1207,1,1,"3","1",2019,4,27,"07:00"
"2793",11.7,130,6.2,988.8,11.7,96.1,61,805,1,0,"2","1",2019,4,27,"08:00"
"2794",10.6,160,5.1,988.6,10.6,100,61,402,1,0,"2","1",2019,4,27,"09:00"
"2795",10.6,150,5.7,988.1,10.6,96.7,61,1609,1,0,"2","1",2019,4,27,"10:00"
"2796",8.3,160,5.1,988.8,7.8,92.3,122,2414,1,0,"9","5",2019,4,27,"11:00"
"2797",8.3,170,3.1,989.4,7.8,96.7,61,2012,1,0,"2","5",2019,4,27,"12:00"
"2798",7.8,260,4.6,990.3,6.7,92.8,91,4023,1,0,"2","1",2019,4,27,"13:00"
"2799",8.3,260,5.7,991.8,5,76.5,457,16093,1,0.2,"3","1",2019,4,27,"14:00"
"2800",10,280,3.6,993,3.3,63.1,1433,16093,1,0,"9","5",2019,4,27,"15:00"
"2801",9.4,290,5.1,994,2.8,63.4,1128,16093,1,0,"2","5",2019,4,27,"16:00"
"2802",8.9,270,4.1,995.5,1.1,58.1,1829,16093,1,0,"9","5",2019,4,27,"17:00"
"2803",7.8,230,3.1,997.3,2.2,67.7,1433,16093,1,0,"2","5",2019,4,27,"18:00"
"2804",6.7,230,2.6,998.7,5,88.9,1402,16093,1,0.3,"9","5",2019,4,27,"19:00"
"2805",6.1,230,1.5,1000.1,5.6,96.6,1189,16093,1,0.5,"9","5",2019,4,27,"20:00"
"2806",5.6,999,0,1000.9,4.4,92,2743,16093,1,0,"2","5",2019,4,27,"21:00"
"2807",5.6,240,2.1,1002.2,4.4,92,3353,16093,1,0,"9","5",2019,4,27,"22:00"
"2808",5.6,260,3.1,1003.2,3.3,85.1,1250,16093,1,0,"2","5",2019,4,27,"23:00"
"2809",4.4,320,3.1,1004.1,2.2,85.6,1494,16093,1,0.3,"9","5",2019,4,28,"00:00"
"2810",3.9,310,2.1,1005.3,1.7,85.6,2438,16093,1,0,"9","5",2019,4,28,"01:00"
"2811",3.9,310,2.1,1006.5,-1.1,69.9,2438,16093,1,0,"9","5",2019,4,28,"02:00"
"2812",3.9,290,4.1,1007,-1.7,66.9,2286,16093,1,0,"9","5",2019,4,28,"03:00"
"2813",3.3,270,3.6,1007.7,-1.7,69.7,2286,16093,1,0,"9","5",2019,4,28,"04:00"
"2814",3.3,290,3.6,1008.7,-2.2,67.2,2134,16093,1,0,"9","5",2019,4,28,"05:00"
"2815",3.3,310,5.7,1009.4,-2.2,67.2,22000,16093,1,0,"9","5",2019,4,28,"06:00"
"2816",3.9,290,3.1,1010.6,-1.7,66.9,22000,16093,1,0,"9","5",2019,4,28,"07:00"
"2817",5.6,280,4.6,1011.4,-1.1,62.1,22000,16093,1,0,"9","5",2019,4,28,"08:00"
"2818",6.1,290,4.1,1012.3,-1.1,59.9,1097,16093,1,0,"9","5",2019,4,28,"09:00"
"2819",7.2,280,4.6,1013.4,-1.1,55.6,22000,16093,1,0,"9","5",2019,4,28,"10:00"
"2820",7.8,270,4.6,1013.7,-0.6,55.3,22000,16093,1,0,"9","5",2019,4,28,"11:00"
"2821",8.9,310,4.1,1014.3,-0.6,51.4,3658,16093,1,0,"9","5",2019,4,28,"12:00"
"2822",8.3,270,4.6,1014.2,-1.1,51.6,3048,16093,1,0,"9","5",2019,4,28,"13:00"
"2823",8.3,290,3.1,1014.6,-1.1,51.6,2743,16093,1,0,"9","5",2019,4,28,"14:00"
"2824",10,260,5.1,1014.4,-0.6,47.7,3048,16093,1,0,"9","5",2019,4,28,"15:00"
"2825",11.1,250,3.1,1014.1,-1.1,42.7,22000,16093,1,0,"9","5",2019,4,28,"16:00"
"2826",10.6,999,2.1,1014.7,-2.2,40.8,22000,16093,1,0,"9","5",2019,4,28,"17:00"
"2827",10.6,310,4.6,1015.3,-1.7,42.3,22000,16093,1,0,"9","5",2019,4,28,"18:00"
"2828",10,360,4.1,1015.9,-1.1,46,22000,16093,1,0,"9","5",2019,4,28,"19:00"
"2829",8.9,350,3.1,1016.7,-1.7,47.4,22000,16093,1,0,"9","5",2019,4,28,"20:00"
"2830",6.7,340,7.2,1017.9,-2.2,53.1,22000,16093,1,0,"9","5",2019,4,28,"21:00"
"2831",5,330,5.1,1018.7,-3.9,52.6,22000,16093,1,0,"9","5",2019,4,28,"22:00"
"2832",3.9,300,2.1,1019.3,-3.9,56.8,22000,16093,1,0,"9","5",2019,4,28,"23:00"
"2833",2.8,290,2.1,1020.3,-3.9,61.4,22000,16093,1,0,"9","5",2019,4,29,"00:00"
"2834",2.8,290,3.1,1021.2,-3.3,64.2,22000,16093,1,0,"9","5",2019,4,29,"01:00"
"2835",2.8,280,2.1,1021.7,-3.3,64.2,22000,16093,NA,NA,NA,NA,2019,4,29,"02:00"
"2836",1.7,330,2.6,1021.8,-4.4,63.9,22000,16093,NA,NA,NA,NA,2019,4,29,"03:00"
"2837",2.2,310,2.6,1022.5,-5,59,22000,16093,NA,NA,NA,NA,2019,4,29,"04:00"
"2838",2.2,290,3.1,1023.7,-5,59,22000,16093,NA,NA,NA,NA,2019,4,29,"05:00"
"2839",2.8,260,3.1,1024.9,-5.6,54,1524,16093,NA,NA,NA,NA,2019,4,29,"06:00"
"2840",2.8,270,3.1,1025.9,-4.4,59.1,22000,16093,NA,NA,NA,NA,2019,4,29,"07:00"
"2841",3.9,260,4.6,1025.8,-6.1,48.1,22000,16093,NA,NA,NA,NA,2019,4,29,"08:00"
"2842",5,280,4.1,1026.1,-7.2,40.9,22000,16093,NA,NA,NA,NA,2019,4,29,"09:00"
"2843",6.1,280,5.1,1026.1,-8.3,34.8,22000,16093,NA,NA,NA,NA,2019,4,29,"10:00"
"2844",7.2,999,999,1026.1,-8.9,30.8,NA,16090,NA,NA,NA,NA,2019,4,29,"11:00"
"2845",-999,999,999,0,-999,NA,NA,NA,NA,NA,NA,NA,2019,4,29,"12:00"
"2846",-999,999,999,0,-999,NA,NA,NA,NA,NA,NA,NA,2019,4,29,"13:00"
"2847",-999,999,999,0,-999,NA,NA,16090,NA,NA,NA,NA,2019,4,29,"14:00"
"2848",-999,999,999,0,-999,NA,NA,16090,1,0,"9","5",2019,4,29,"15:00"
"2849",-999,999,999,0,-999,NA,NA,NA,NA,NA,NA,NA,2019,4,29,"16:00"
"2850",10,300,7.2,1024.9,-12.2,19.6,22000,16093,NA,NA,NA,NA,2019,4,29,"17:00"
"2851",9.4,300,5.1,1025.6,-11.7,21.3,22000,16093,1,0,"9","5",2019,4,29,"18:00"
"2852",8.3,310,3.1,1026.1,-12.2,22,22000,16093,1,0,"9","5",2019,4,29,"19:00"
"2853",7.8,310,3.6,1025.8,-11.1,24.9,22000,16093,1,0,"9","5",2019,4,29,"20:00"
"2854",7.2,320,3.6,1026.1,-10.6,27,22000,16093,1,0,"9","5",2019,4,29,"21:00"
"2855",6.7,320,2.6,1026.2,-10,29.3,22000,16093,1,0,"9","5",2019,4,29,"22:00"
"2856",6.1,310,2.1,1026.3,-8.9,33.2,22000,16093,1,0,"9","5",2019,4,29,"23:00"
"2857",6.1,320,2.1,1025.8,-8.9,33.2,3353,16093,1,0,"9","5",2019,4,30,"00:00"
"2858",5.6,999,0,0,-7.8,37.5,2896,16093,1,0,"9","5",2019,4,30,"01:00"
"2859",5,210,2.1,0,-7.2,40.9,2438,16093,1,0,"9","5",2019,4,30,"02:00"
"2860",5.6,999,0,0,-7.8,37.5,2286,16093,1,0,"9","5",2019,4,30,"03:00"
"2861",5,999,0,0,-6.7,42.5,2286,16093,1,0,"9","5",2019,4,30,"04:00"
"2862",4.4,999,0,1024.2,-5.6,48.2,2134,16093,1,0,"9","5",2019,4,30,"05:00"
"2863",4.4,999,0,1024.1,-4.4,52.8,1829,16093,1,0,"9","5",2019,4,30,"06:00"
"2864",4.4,999,0,1024.3,-3.9,54.8,1676,16093,1,0,"9","5",2019,4,30,"07:00"
"2865",5,999,0,1024,-2.2,59.7,1676,16093,1,0,"9","5",2019,4,30,"08:00"
"2866",5.6,999,0,1023.9,-3.3,52.8,1676,16093,1,0,"9","5",2019,4,30,"09:00"
"2867",7.2,340,2.1,1023.9,-6.7,36.5,1981,16093,1,0,"9","5",2019,4,30,"10:00"
"2868",7.8,330,3.1,1023.9,-7.8,32.2,2591,16093,1,0,"9","5",2019,4,30,"11:00"
"2869",7.8,360,3.6,1023.5,-7.2,33.8,2591,16093,1,0,"9","5",2019,4,30,"12:00"
"2870",8.3,340,3.1,1023.3,-5.6,36.9,1981,16093,1,0,"9","5",2019,4,30,"13:00"
"2871",9.4,330,6.7,1023.7,-3.9,38.9,1829,16093,1,0,"9","5",2019,4,30,"14:00"
"2872",8.9,290,4.1,1023.4,-2.2,45.7,1463,16093,1,0,"9","5",2019,4,30,"15:00"
"2873",10.6,290,5.1,1023.1,-2.8,39,1676,16093,1,0,"9","5",2019,4,30,"16:00"
"2874",11.1,290,4.6,1022.7,-3.3,36.3,22000,16093,1,0,"9","5",2019,4,30,"17:00"
"2875",12.2,290,5.7,1023.1,-5,29.7,22000,16093,1,0,"9","5",2019,4,30,"18:00"
"2876",11.7,320,4.1,1023.9,-6.1,28.3,22000,16093,1,0,"9","5",2019,4,30,"19:00"
"2877",10,320,5.1,1025,-7.8,27.8,22000,16093,1,0,"9","5",2019,4,30,"20:00"
"2878",8.9,310,2.6,1026.3,-7.2,31.3,22000,16093,1,0,"9","5",2019,4,30,"21:00"
"2879",8.3,270,2.1,1027.2,-7.2,32.6,22000,16093,1,0,"9","5",2019,4,30,"22:00"
"2880",8.3,310,4.1,1027.5,-7.2,32.6,22000,16093,1,0,"9","5",2019,4,30,"23:00"
"2881",7.8,310,1.5,1027.8,-8.3,31,22000,16093,1,0,"9","5",2019,5,1,"00:00"
"2882",6.1,330,2.1,1028.4,-7.8,36.2,22000,16093,1,0,"9","5",2019,5,1,"01:00"
"2883",5.6,999,0,1028.8,-8.3,36.1,22000,16093,1,0,"9","5",2019,5,1,"02:00"
"2884",5,310,2.1,1029.4,-7.8,39.1,22000,16093,1,0,"9","5",2019,5,1,"03:00"
"2885",5.6,330,1.5,1029.9,-8.9,34.4,22000,16093,1,0,"9","5",2019,5,1,"04:00"
"2886",4.4,999,0,1030.1,-6.1,46.4,22000,16093,1,0,"9","5",2019,5,1,"05:00"
"2887",2.8,999,0,1030.8,-6.1,52,22000,16093,1,0,"9","5",2019,5,1,"06:00"
"2888",5,999,0,1031.4,-7.2,40.9,22000,16093,1,0,"9","5",2019,5,1,"07:00"
"2889",6.7,340,2.1,1031.4,-10,29.3,22000,16093,1,0,"9","5",2019,5,1,"08:00"
"2890",8.9,999,2.6,1031.3,-10,25.2,22000,16093,1,0,"9","5",2019,5,1,"09:00"
"2891",9.4,999,2.1,1031,-10,24.4,22000,16093,1,0,"9","5",2019,5,1,"10:00"
"2892",10,260,2.6,1030.4,-12.8,18.7,22000,16093,1,0,"9","5",2019,5,1,"11:00"
"2893",12.8,290,3.6,1029.8,-12.8,15.5,22000,16093,1,0,"9","5",2019,5,1,"12:00"
"2894",13.3,260,5.1,1028.8,-13.3,14.4,22000,16093,1,0,"9","5",2019,5,1,"13:00"
"2895",13.9,330,3.1,1028.3,-12.8,14.5,22000,16093,1,0,"9","5",2019,5,1,"14:00"
"2896",13.9,230,3.1,1027.6,-13.9,13.2,22000,16093,1,0,"9","5",2019,5,1,"15:00"
"2897",14.4,999,2.1,1027.1,-13.3,13.4,22000,16093,1,0,"9","5",2019,5,1,"16:00"
"2898",11.7,190,2.6,1027,-2.2,37.9,2896,16093,1,0,"9","5",2019,5,1,"17:00"
"2899",10.6,999,3.1,1026.8,-2.8,39,3353,16093,1,0,"9","5",2019,5,1,"18:00"
